,gene,log2FC,pvalue,adj_pvalue,regulation,test_type,mean_tumor,mean_normal,neg_log10_pval,mechanistic_note
CACNA1B,CACNA1B,0.16212584604682534,0.6084288457310643,0.7161674951781327,Not Significant,paired_ttest,1.0836240250612548,0.9214981790144294,0.14498539427793486,Not Significant
YPEL3,YPEL3,-0.0982090936176121,0.6083905068126144,0.7161674951781327,Not Significant,paired_ttest,5.6175448089292495,5.7157539025468616,0.14498539427793486,Not Significant
ZBTB11,ZBTB11,-0.08903355473694674,0.6084950921890031,0.7161895549880093,Not Significant,paired_ttest,3.242674174811129,3.331707729548076,0.14497201709142835,Not Significant
DNAH1,DNAH1,0.09124805864986074,0.6088504403551095,0.7164969515466904,Not Significant,paired_ttest,3.1983248202792085,3.1070767616293478,0.1447856530395148,Not Significant
ICAM3,ICAM3,0.130784084796288,0.6088513164144767,0.7164969515466904,Not Significant,paired_ttest,3.1620290652135123,3.0312449804172243,0.1447856530395148,Not Significant
SGCE,SGCE,-0.16384650236602916,0.6089316976660604,0.7165356130201004,Not Significant,paired_ttest,2.5962585427531115,2.7601050451191407,0.14476221956705443,Not Significant
PIP,PIP,-0.45165825119948577,0.6090349665525067,0.716601198450448,Not Significant,paired_ttest,2.7722706664013637,3.2239289176008494,0.14472246985120715,Not Significant
C14orf80,C14orf80,-0.14498616702409617,0.6092966030282675,0.716756209454329,Not Significant,paired_ttest,4.3895656562086165,4.534551823232713,0.1446285359537563,Not Significant
MATK,MATK,0.11794141728423435,0.6093093380450173,0.716756209454329,Not Significant,paired_ttest,2.4556993928589876,2.3377579755747533,0.1446285359537563,Not Significant
KRCC1,KRCC1,-0.11897258101386865,0.6092978713213788,0.716756209454329,Not Significant,paired_ttest,1.539060235930666,1.6580328169445346,0.1446285359537563,Not Significant
CCDC19,CCDC19,0.11081795829911245,0.6095589774975433,0.7169939256263527,Not Significant,paired_ttest,1.2121329102164065,1.101314951917294,0.14448452366013695,Not Significant
hsa-mir-1199,hsa-mir-1199,0.1294340275091994,0.6097225217739891,0.7171303431318974,Not Significant,paired_ttest,1.8934707602513425,1.7640367327421431,0.14440190129419223,Not Significant
SPCS3,SPCS3,0.08182505979013754,0.6101591439086118,0.7175319230550883,Not Significant,paired_ttest,4.621761778130609,4.5399367183404715,0.1441587723664295,Not Significant
PTP4A2,PTP4A2,0.1268214299138135,0.6101190715402868,0.7175319230550883,Not Significant,paired_ttest,5.7907007615353745,5.663879331621561,0.1441587723664295,Not Significant
PCDHB14,PCDHB14,-0.13916985615412747,0.6102189120477413,0.7175462380494304,Not Significant,paired_ttest,2.3254833401711674,2.464653196325295,0.14415010813723284,Not Significant
SHROOM1,SHROOM1,-0.1554656573780573,0.6106315414017736,0.7179754420662251,Not Significant,paired_ttest,3.8811427536075183,4.0366084109855755,0.14389041029464225,Not Significant
ARL5A,ARL5A,0.09208476498240792,0.6108087096431586,0.7179873258417449,Not Significant,paired_ttest,4.074469296321791,3.982384531339383,0.14388322200501824,Not Significant
KRTAP2-3,KRTAP2-3,-0.09375003189323683,0.610717986893475,0.7179873258417449,Not Significant,paired_ttest,0.34300631934856046,0.4367563512417973,0.14388322200501824,Not Significant
CUX1,CUX1,0.07772415931527021,0.6108215920550655,0.7179873258417449,Not Significant,paired_ttest,4.585453035652831,4.507728876337561,0.14388322200501824,Not Significant
ZNF564,ZNF564,0.13994214978093789,0.6108321465406089,0.7179873258417449,Not Significant,paired_ttest,2.47978720900946,2.339845059228522,0.14388322200501824,Not Significant
CTTNBP2NL,CTTNBP2NL,-0.09105192621231062,0.6109427214194231,0.7180613134886741,Not Significant,paired_ttest,3.3416650019409087,3.4327169281532193,0.1438384708372113,Not Significant
SULT1C2,SULT1C2,-0.11801166463419954,0.6113298067717328,0.718430558872786,Not Significant,paired_ttest,1.9447005804843231,2.0627122451185227,0.1436152029727628,Not Significant
C12orf75,C12orf75,0.09879576362992148,0.6113521915480877,0.718430558872786,Not Significant,paired_ttest,3.313109207639378,3.2143134440094565,0.1436152029727628,Not Significant
XPR1,XPR1,-0.1012160856692752,0.611422832467187,0.7184575699357219,Not Significant,paired_ttest,3.211930003884475,3.3131460895537503,0.14359887497150844,Not Significant
C14orf64,C14orf64,-0.12962862804409614,0.6116480281917147,0.7186101677850912,Not Significant,paired_ttest,3.0545125719117467,3.184141199955843,0.14350664215263573,Not Significant
ALDH3B2,ALDH3B2,0.29090329836318585,0.6116104063479414,0.7186101677850912,Not Significant,paired_ttest,4.435131821778797,4.144228523415611,0.14350664215263573,Not Significant
CPA4,CPA4,-0.17046780727979138,0.611861149920626,0.7187429842067502,Not Significant,paired_ttest,2.5924615570744294,2.7629293643542208,0.14342638151645615,Not Significant
ZMYND11,ZMYND11,-0.14468211292517008,0.6118715796156531,0.7187429842067502,Not Significant,paired_ttest,4.076472344280604,4.221154457205774,0.14342638151645615,Not Significant
TCF7L2,TCF7L2,-0.2594422850565685,0.6119040993827036,0.7187429842067502,Not Significant,paired_ttest,4.8074727620420985,5.066915047098667,0.14342638151645615,Not Significant
AC012493.2,AC012493.2,-0.11148231561029798,0.612200318784175,0.7190237556556,Not Significant,paired_ttest,0.5479606220928357,0.6594429377031337,0.14325676082753527,Not Significant
EDARADD,EDARADD,-0.19295291894409705,0.6122385215807201,0.7190237556556,Not Significant,paired_ttest,1.5520505231027064,1.7450034420468035,0.14325676082753527,Not Significant
CNNM1,CNNM1,-0.10366862229713747,0.6123563878128571,0.7191061616035701,Not Significant,paired_ttest,1.2174751495465188,1.3211437718436563,0.143206990013245,Not Significant
ZNF740,ZNF740,0.11392672031998696,0.6124830088896156,0.7191988349575391,Not Significant,paired_ttest,3.5700711854347325,3.4561444651147455,0.1431510247952973,Not Significant
BIN2,BIN2,0.14858896321955584,0.6126268424396385,0.7193117037866036,Not Significant,paired_ttest,2.7146081035770258,2.56601914035747,0.14308287331719277,Not Significant
ZNF436,ZNF436,-0.10326073740545816,0.6127279486378847,0.7193743909091777,Not Significant,paired_ttest,2.8039518745894205,2.9072126119948787,0.14304502674101757,Not Significant
COCH,COCH,0.2320052333938929,0.6129315303712989,0.7195163034459405,Not Significant,paired_ttest,2.023868303450519,1.7918630700566263,0.14295936098187323,Not Significant
ABTB1,ABTB1,0.10032681386622588,0.6129442746853418,0.7195163034459405,Not Significant,paired_ttest,4.602700684911061,4.502373871044835,0.14295936098187323,Not Significant
PEX13,PEX13,0.12708754072364048,0.6131406501080174,0.7196907848823163,Not Significant,paired_ttest,3.7687790833855543,3.641691542661914,0.1428540581022552,Not Significant
CABP4,CABP4,0.09118941569394456,0.6133599572807026,0.7197969023122337,Not Significant,paired_ttest,2.2339675422145677,2.142778126520623,0.1427900266906074,Not Significant
TMEM8B,TMEM8B,-0.17694847307646633,0.6133419557654037,0.7197969023122337,Not Significant,paired_ttest,4.062390589873028,4.239339062949495,0.1427900266906074,Not Significant
PCDHA9,PCDHA9,-0.12273188593400985,0.6133742905283408,0.7197969023122337,Not Significant,paired_ttest,1.2831988232659097,1.4059307091999196,0.1427900266906074,Not Significant
C4orf40,C4orf40,0.11405652503237462,0.6134688589308755,0.7198518459870704,Not Significant,paired_ttest,0.5278658895306501,0.41380936449827543,0.14275687730630537,Not Significant
ZNF771,ZNF771,0.12010204264921764,0.613759693488271,0.7201370642874289,Not Significant,paired_ttest,2.900044016292983,2.779941973643765,0.14258483607082148,Not Significant
SPICE1,SPICE1,0.11394734641446203,0.6138633906685558,0.7201657828465746,Not Significant,paired_ttest,3.0600296574682035,2.9460823110537415,0.14256751705796014,Not Significant
SPDL1,SPDL1,0.14207312267656613,0.613879707837711,0.7201657828465746,Not Significant,paired_ttest,2.2430309034194424,2.1009577807428763,0.14256751705796014,Not Significant
TCP10L,TCP10L,0.11111180524309888,0.6139475167297992,0.7201892905554351,Not Significant,paired_ttest,0.6079167312134075,0.4968049259703086,0.1425533410142474,Not Significant
MAGEB10,MAGEB10,-0.1288995508534012,0.6141200701587389,0.7202239151853734,Not Significant,paired_ttest,0.937876856233465,1.0667764070868662,0.14253246188642058,Not Significant
TBXAS1,TBXAS1,0.1132907698199821,0.6141203521960716,0.7202239151853734,Not Significant,paired_ttest,3.485824520911158,3.3725337510911757,0.14253246188642058,Not Significant
PIK3R3,PIK3R3,0.1418836442918483,0.6140830129925477,0.7202239151853734,Not Significant,paired_ttest,4.757193686224459,4.61531004193261,0.14253246188642058,Not Significant
TMEM164,TMEM164,-0.14125822814114297,0.6141832009623315,0.7202415944079115,Not Significant,paired_ttest,4.027495893291829,4.168754121432972,0.14252180145929913,Not Significant
GMFB,GMFB,-0.14777921334639865,0.6143046232473334,0.7203279536499027,Not Significant,paired_ttest,2.5114393029567825,2.659218516303181,0.14246973130086268,Not Significant
ASXL2,ASXL2,-0.12298247713426091,0.6144013352378871,0.7203853266484979,Not Significant,paired_ttest,3.0067478234018514,3.1297303005361123,0.14243514179987862,Not Significant
TRIB1,TRIB1,-0.14349843771502346,0.614993546495511,0.7210236182414125,Not Significant,paired_ttest,4.632505757468424,4.7760041951834475,0.14205050906154257,Not Significant
RP11-219A15.1,RP11-219A15.1,0.08160548983339977,0.6153262755750766,0.7213576151298486,Not Significant,paired_ttest,1.1947537573962383,1.1131482675628386,0.14184937914546036,Not Significant
ZRANB2,ZRANB2,0.09176957530357388,0.615615417076787,0.7216404655819642,Not Significant,paired_ttest,3.589667292845814,3.4978977175422403,0.1416791219652564,Not Significant
MADD,MADD,0.10160513810619509,0.6157219258288584,0.7217092018189916,Not Significant,paired_ttest,5.259520347058819,5.157915208952624,0.14163775739623394,Not Significant
PRB4,PRB4,0.14575112670022095,0.6157873206717694,0.7217297400643393,Not Significant,paired_ttest,1.534336028210915,1.3885849015106941,0.14162539851306363,Not Significant
SEC24D,SEC24D,-0.12124277578710796,0.6159133447226784,0.7217441114349066,Not Significant,paired_ttest,4.743714622058431,4.864957397845539,0.14161675075414723,Not Significant
NALCN,NALCN,0.08745540697024023,0.6158874882932844,0.7217441114349066,Not Significant,paired_ttest,1.8076723281220397,1.7202169211517995,0.14161675075414723,Not Significant
AHNAK,AHNAK,-0.25417124887613785,0.6159432036164438,0.7217441114349066,Not Significant,paired_ttest,7.513943362091695,7.7681146109678325,0.14161675075414723,Not Significant
PCDHGB4,PCDHGB4,0.08780494746333645,0.616119030103743,0.7217633448128995,Not Significant,paired_ttest,2.7710098367567553,2.683204889293419,0.14160517762385957,Not Significant
HMGCS1,HMGCS1,-0.14047111575638827,0.6161511175206962,0.7217633448128995,Not Significant,paired_ttest,4.359718338156163,4.500189453912551,0.14160517762385957,Not Significant
SLA,SLA,0.1472427406192387,0.6160957768993283,0.7217633448128995,Not Significant,paired_ttest,4.0663024147424,3.919059674123161,0.14160517762385957,Not Significant
C9orf38,C9orf38,-0.14099524918281237,0.6160836152081333,0.7217633448128995,Not Significant,paired_ttest,2.576091582989515,2.717086832172327,0.14160517762385957,Not Significant
GGT7,GGT7,0.14311611996052154,0.6164809679893447,0.7220936270225593,Not Significant,paired_ttest,3.8048392573583816,3.66172313739786,0.14140648793862623,Not Significant
VPS4A,VPS4A,-0.11663747973141003,0.6166854324122875,0.7222770027227817,Not Significant,paired_ttest,4.887322096771357,5.003959576502767,0.14129621284231847,Not Significant
ZNF143,ZNF143,0.17080932531114312,0.6167826784662501,0.7223347829221771,Not Significant,paired_ttest,3.2191466482150926,3.0483373229039494,0.14126147185235366,Not Significant
MT2A,MT2A,0.21559617072067372,0.6169636882675426,0.7224906450459431,Not Significant,paired_ttest,6.702323947575039,6.486727776854365,0.14116777186723223,Not Significant
APOBEC3H,APOBEC3H,0.14785709221840104,0.6170524054197213,0.7225384127462305,Not Significant,paired_ttest,0.8804505165114622,0.7325934242930612,0.1411390592976908,Not Significant
EFEMP2,EFEMP2,-0.14546458562057918,0.6177182825333449,0.7232619468369609,Not Significant,paired_ttest,5.264384967506382,5.4098495531269615,0.1407043839468074,Not Significant
C17orf82,C17orf82,-0.10096341889402694,0.6178288705124665,0.7233352529196199,Not Significant,paired_ttest,1.1240084506706614,1.2249718695646883,0.1406603683393925,Not Significant
SAP18,SAP18,0.12861291648668072,0.6179017175220531,0.7233643650693021,Not Significant,paired_ttest,4.584386317811199,4.455773401324518,0.14064288959562585,Not Significant
C9orf116,C9orf116,0.10168060774351506,0.6180719089231227,0.723507422853094,Not Significant,paired_ttest,1.578111943362195,1.47643133561868,0.14055700886062888,Not Significant
C1orf210,C1orf210,0.13792574223056198,0.6183705132614024,0.7238007653671508,Not Significant,paired_ttest,3.1872949089545837,3.0493691667240217,0.14038096199245823,Not Significant
IL34,IL34,-0.17372858710489547,0.618454627298995,0.7238298470851324,Not Significant,paired_ttest,3.530479384460807,3.7042079715657024,0.14036351274879516,Not Significant
BRDT,BRDT,-0.21012629874372424,0.6184913830028308,0.7238298470851324,Not Significant,paired_ttest,2.5676304737410516,2.777756772484776,0.14036351274879516,Not Significant
TNR,TNR,-0.10490351081308857,0.6187409183548722,0.7239618002193872,Not Significant,paired_ttest,0.5530335832810882,0.6579370940941768,0.14028434870838638,Not Significant
ID2,ID2,0.15380907668666577,0.6186630499065906,0.7239618002193872,Not Significant,paired_ttest,4.801642885061921,4.647833808375255,0.14028434870838638,Not Significant
UBE2W,UBE2W,-0.11251456803909843,0.6187481955310961,0.7239618002193872,Not Significant,paired_ttest,2.1182124450363253,2.2307270130754238,0.14028434870838638,Not Significant
DHX36,DHX36,0.07427405228005446,0.6188096906767236,0.723977564538436,Not Significant,paired_ttest,3.8808766976747107,3.806602645394656,0.140274892018499,Not Significant
FAM117A,FAM117A,0.10969343535095755,0.618874764078382,0.7239975124734762,Not Significant,paired_ttest,4.026501911569651,3.916808476218694,0.1402629259587906,Not Significant
LAMB1,LAMB1,0.11147093439836464,0.6190939267749719,0.7241415191294496,Not Significant,paired_ttest,6.473231940084002,6.361761005685637,0.14017655124629702,Not Significant
RIMKLA,RIMKLA,-0.11181205451808429,0.6190574981147347,0.7241415191294496,Not Significant,paired_ttest,1.0995835334580841,1.2113955879761684,0.14017655124629702,Not Significant
TTF1,TTF1,0.09991833808074468,0.6192106981225742,0.7242219150423529,Not Significant,paired_ttest,1.8728976265745025,1.7729792884937579,0.140128337516851,Not Significant
EIF5A2,EIF5A2,0.09791167738708761,0.6196651140286605,0.7246119981198529,Not Significant,paired_ttest,2.340465478458426,2.242553801071338,0.13989447919727888,Not Significant
EFTUD1,EFTUD1,0.1226528611976394,0.6196906185343757,0.7246119981198529,Not Significant,paired_ttest,2.8020026062641863,2.679349745066547,0.13989447919727888,Not Significant
ANXA3,ANXA3,-0.11485256624466222,0.619737271651574,0.7246119981198529,Not Significant,paired_ttest,3.732978948048569,3.8478315142932313,0.13989447919727888,Not Significant
ASRGL1,ASRGL1,-0.09504984818738516,0.6196314410017486,0.7246119981198529,Not Significant,paired_ttest,3.239757328275668,3.334807176463053,0.13989447919727888,Not Significant
C7orf55-LUC7L2,C7orf55-LUC7L2,0.0842743337088736,0.6197845393841538,0.7246119981198529,Not Significant,paired_ttest,5.797586028204743,5.71331169449587,0.13989447919727888,Not Significant
MRRF,MRRF,-0.11571088073870817,0.6201630972297647,0.724998360254027,Not Significant,paired_ttest,3.2356365065404082,3.3513473872791164,0.13966297568201752,Not Significant
SVOP,SVOP,-0.15535330359255595,0.6205832298329266,0.7254332614531442,Not Significant,paired_ttest,0.9022592118398461,1.057612515432402,0.13940253569466018,Not Significant
NCOA4,NCOA4,0.11893441746244182,0.6209496611875647,0.7257525391518517,Not Significant,paired_ttest,4.916289027136001,4.797354609673559,0.1392114360505996,Not Significant
RNF214,RNF214,0.1294818033565699,0.6209526401246839,0.7257525391518517,Not Significant,paired_ttest,3.6620332048839184,3.5325514015273485,0.1392114360505996,Not Significant
DDX23,DDX23,0.13935577886262518,0.6216536458490228,0.7264821581666527,Not Significant,paired_ttest,5.202823254420972,5.063467475558347,0.1387750471676374,Not Significant
MBNL3,MBNL3,-0.10599318720663353,0.6216732768975847,0.7264821581666527,Not Significant,paired_ttest,2.559678531851993,2.6656717190586265,0.1387750471676374,Not Significant
MZF1,MZF1,0.09122318892828662,0.6218934459459506,0.7266831182050187,Not Significant,paired_ttest,4.857875794721904,4.766652605793618,0.1386549289158172,Not Significant
