gene,gene,log2FC,pvalue,adj_pvalue,regulation,test_type,mean_tumor,mean_normal,neg_log10_pval,mechanistic_note
BRAF,BRAF,-0.09576897063388756,0.022474738749219923,0.03609018580746405,Not Significant,welch_ttest,9.56815842887831,9.663927399512197,1.4426108820039838,Somatic Mutation Driver (Non-Transcriptomic Activation)
SRL,SRL,-0.40647245381093633,0.022474657197772106,0.03609018580746405,Not Significant,welch_ttest,4.883916130191504,5.29038858400244,1.4426108820039838,Not Significant
CEBPE,CEBPE,-0.40254257750711364,0.02247857759578922,0.03609285459405242,Not Significant,welch_ttest,5.779105248263892,6.181647825771005,1.4425787681090083,Not Significant
CELF2-AS1,CELF2-AS1,0.5760038180679388,0.022513880683065295,0.03614603870680959,Not Significant,welch_ttest,4.673441234162478,4.0974374160945395,1.4419392906803512,Not Significant
LOC202025,LOC202025,0.21559269007665982,0.022562448580308953,0.036220507112850735,Not Significant,welch_ttest,8.266155077164814,8.050562387088155,1.4410454735478844,Not Significant
STXBP1,STXBP1,0.28216922280391543,0.0225687742811417,0.03622715437906181,Not Significant,welch_ttest,10.245104718358816,9.9629354955549,1.4409657781930898,Not Significant
IAPP,IAPP,0.6536196193206498,0.022590010515376107,0.03625773226959689,Not Significant,welch_ttest,3.634141706263498,2.980522086942848,1.440599362226138,Not Significant
DCAF12L2,DCAF12L2,-0.5213585665817035,0.02260456290878183,0.03627757748791044,Not Significant,welch_ttest,4.488782407620572,5.010140974202275,1.440361721577753,Not Significant
ARID3B,ARID3B,0.43910619218064983,0.02260718163061718,0.03627826862520643,Not Significant,welch_ttest,6.738560026329815,6.2994538341491655,1.4403534477547608,Not Significant
KIF2B,KIF2B,-0.5563877900410379,0.022676330625618704,0.03638571196871752,Not Significant,welch_ttest,3.6662270127375596,4.2226148027785975,1.439069122705972,Not Significant
LOC105373418,LOC105373418,-0.297358584439527,0.022682699515489457,0.0363924093252192,Not Significant,welch_ttest,6.248633125618457,6.545991710057984,1.4389891914044073,Not Significant
FGF10,FGF10,-0.5129783461567263,0.022735506133301452,0.036470074660423575,Not Significant,welch_ttest,3.0724758459001418,3.585454192056868,1.4380633476109024,Not Significant
FANCB,FANCB,0.5791070620051366,0.022733490392436953,0.036470074660423575,Not Significant,welch_ttest,4.858923050438481,4.279815988433344,1.4380633476109024,Not Significant
CTTNBP2,CTTNBP2,-0.2661376222740035,0.022747777729971597,0.036486229540768994,Not Significant,welch_ttest,8.718815497617424,8.984953119891427,1.43787101397829,Not Significant
KCND2,KCND2,0.705348513916872,0.022789597726666215,0.03654977077849931,Not Significant,welch_ttest,4.241702393490586,3.536353879573714,1.4371153423708278,Not Significant
PTGIS,PTGIS,-0.37823802885271185,0.022797952503748508,0.036559633669808515,Not Significant,welch_ttest,8.783563923345001,9.161801952197713,1.4369981645787364,Not Significant
LINC01226,LINC01226,-0.3333057841409186,0.022833205555170037,0.036612625542042476,Not Significant,welch_ttest,6.065272473841241,6.39857825798216,1.4363691261434532,Not Significant
LOC102723757,LOC102723757,-0.5195782540889362,0.022863417635784526,0.036657524842984957,Not Significant,welch_ttest,2.409811871223759,2.929390125312695,1.435836862432271,Not Significant
HTRA3,HTRA3,0.27277733005771854,0.02289243154514094,0.03670049458696933,Not Significant,welch_ttest,7.306587761689323,7.033810431631604,1.4353280830246338,Not Significant
LOC105372969,LOC105372969,-0.6190470778307939,0.02291187834179258,0.03672811978216387,Not Significant,welch_ttest,3.6743058527566057,4.2933529305874,1.4350013038663012,Not Significant
CCDC3,CCDC3,0.4867170863376824,0.022958561837797337,0.03679939629453595,Not Significant,welch_ttest,9.125628725806562,8.63891163946888,1.4341593060031763,Not Significant
MTNR1B,MTNR1B,-0.4655211859413826,0.02298333561434519,0.03683554417456194,Not Significant,welch_ttest,3.887129173795006,4.352650359736389,1.4337329098931542,Not Significant
LINC00205,LINC00205,0.3633041995796731,0.023040634638275645,0.036923808457627126,Not Significant,welch_ttest,6.044393962227931,5.6810897626482575,1.4326935106030685,Not Significant
LOC100130232,LOC100130232,-0.3656154842138868,0.023049320641374986,0.03693058912195567,Not Significant,welch_ttest,10.09101900773786,10.456634491951746,1.4326137643670607,Not Significant
ANXA13,ANXA13,0.5797030202429259,0.02304712736834396,0.03693058912195567,Not Significant,welch_ttest,8.85205476573209,8.272351745489164,1.4326137643670607,Not Significant
ECE2,ECE2,-0.24828817093060884,0.023116962040096396,0.03703538802056221,Not Significant,welch_ttest,6.762886339614043,7.0111745105446515,1.43138310087586,Not Significant
LOC401312,LOC401312,-0.3377747978725054,0.02316894974008387,0.03711509050150633,Not Significant,welch_ttest,6.592621249356149,6.930396047228655,1.4304494761255255,Not Significant
LOC102723831,LOC102723831,0.4519247182864987,0.02327724591984262,0.03728497124441992,Not Significant,welch_ttest,5.102473000082799,4.650548281796301,1.4284661875175315,Not Significant
CLIP1-AS1,CLIP1-AS1,-0.46813878190927793,0.02330528474366281,0.037326277149336305,Not Significant,welch_ttest,3.6595738008678773,4.127712582777155,1.4279853236050761,Not Significant
MAPK15,MAPK15,-0.33891503874135953,0.02333556004138561,0.037371156716524044,Not Significant,welch_ttest,6.7207671764159365,7.059682215157296,1.4274634596074416,Not Significant
CNIH2,CNIH2,-0.43156184485253224,0.023381004478682254,0.037440318162695746,Not Significant,welch_ttest,5.275847667176285,5.707409512028817,1.426660469343227,Not Significant
/SAA4,/SAA4,0.45286084374115365,0.02340620607090703,0.03747705424004235,Not Significant,welch_ttest,7.220783696366731,6.767922852625578,1.426234552724813,Not Significant
NR4A1,NR4A1,-0.537953615221026,0.023408841743637786,0.03747765508975613,Not Significant,welch_ttest,9.905661524005637,10.443615139226663,1.4262275899677697,Not Significant
CSHL1,CSHL1,-0.5400235817533439,0.023456577143116678,0.03755045370598383,Not Significant,welch_ttest,4.310984699169977,4.851008280923321,1.4253848112346519,Not Significant
KIF17,KIF17,0.5124545297220653,0.023500415586165585,0.037617000426590594,Not Significant,welch_ttest,5.408261095292717,4.895806565570652,1.424615837975349,Not Significant
HS3ST6,HS3ST6,-0.4966684617731749,0.0235354135127451,0.037669384693630056,Not Significant,welch_ttest,4.839806435500802,5.336474897273977,1.424011473673653,Not Significant
HSD11B1,HSD11B1,-0.3161814086623389,0.023541737573532586,0.037675869591618755,Not Significant,welch_ttest,7.110988084804222,7.427169493466561,1.4239367150058149,Not Significant
KCND3,KCND3,-0.4226746284912366,0.023565157912368434,0.037709711242840324,Not Significant,welch_ttest,6.913418191704837,7.336092820196074,1.4235467931345864,Not Significant
COQ8B,COQ8B,0.23525998011933424,0.023568420904633215,0.03771129305142045,Not Significant,welch_ttest,8.166791743003913,7.931531762884578,1.4235285761738259,Not Significant
FNDC8,FNDC8,-0.3906010292953521,0.023609780151805145,0.03777382562162784,Not Significant,welch_ttest,3.3854929620292618,3.776093991324614,1.4228090288810589,Not Significant
CPB2,CPB2,0.5119264394123193,0.023643393849352212,0.037823955038813174,Not Significant,welch_ttest,4.076169229842083,3.564242790429764,1.4222330613786958,Not Significant
CLEC1B,CLEC1B,0.4142967529457131,0.023664910096621937,0.037854723531306485,Not Significant,welch_ttest,4.669882333863794,4.255585580918081,1.421879921300273,Not Significant
TLN1,TLN1,0.21326172684768707,0.023676342609684948,0.037869357560155935,Not Significant,welch_ttest,9.331709449663197,9.11844772281551,1.421712062464224,Not Significant
LOC100130207,LOC100130207,0.2571316942347499,0.02368373417724453,0.037877526059488215,Not Significant,welch_ttest,5.822124323926314,5.564992629691564,1.4216183943414005,Not Significant
LOC102723661,LOC102723661,-0.23934788715729383,0.023708725899418616,0.03791383829208725,Not Significant,welch_ttest,6.411446997210063,6.6507948843673566,1.4212022465761525,Not Significant
CNTROB,CNTROB,0.2087462123014845,0.023732775125490584,0.03794863647223781,Not Significant,welch_ttest,8.277991849779779,8.069245637478295,1.420803824069464,Not Significant
LAMB2P1,LAMB2P1,0.27308753787049955,0.023740513725594204,0.03795734981392015,Not Significant,welch_ttest,6.706319615066432,6.433232077195933,1.420704117671765,Not Significant
PCDH18,PCDH18,-0.3109905777926194,0.023772000525868527,0.03800402745337,Not Significant,welch_ttest,8.7089572361221,9.019947813914719,1.4201703768544662,Not Significant
YIPF2,YIPF2,0.2674729495610215,0.02381287783196949,0.03806570713980468,Not Significant,welch_ttest,8.567703776291346,8.300230826730324,1.4194660979851434,Not Significant
ABHD8,ABHD8,0.32443900923161095,0.023844838963998378,0.038113123495911796,Not Significant,welch_ttest,6.8934111515662515,6.5689721423346406,1.4189254579071373,Not Significant
FAM86B3P,FAM86B3P,0.38964652101492714,0.023869485789330732,0.038148840793050275,Not Significant,welch_ttest,5.866649922750326,5.477003401735399,1.418518654165992,Not Significant
GLIS1,GLIS1,0.2502539293412589,0.02387658573577089,0.03815651002400785,Not Significant,welch_ttest,9.390688805966898,9.140434876625639,1.418431354791548,Not Significant
RPS6KB2,RPS6KB2,0.25358973667753215,0.023992426903312363,0.038337937360921254,Not Significant,welch_ttest,7.9635644863273445,7.709974749649812,1.4163712565301296,Not Significant
CXorf56,CXorf56,0.3820034184072858,0.0240034632012259,0.03835187625289828,Not Significant,welch_ttest,7.298752346507683,6.9167489281003975,1.4162133846133556,Not Significant
RPH3A,RPH3A,-0.3382474707984331,0.024011947735222427,0.03835792490798879,Not Significant,welch_ttest,6.1376566614847246,6.475904132283158,1.4161448953852664,Not Significant
GFRA1,GFRA1,-0.4700420923902513,0.024013253650912073,0.03835792490798879,Not Significant,welch_ttest,7.54690600245088,8.016948094841132,1.4161448953852664,Not Significant
PEX5L-AS2,PEX5L-AS2,0.4078779929234617,0.024014189417667288,0.03835792490798879,Not Significant,welch_ttest,2.872854643649734,2.4649766507262725,1.4161448953852664,Not Significant
TNFRSF13C,TNFRSF13C,-0.40917406634793085,0.024022160413346393,0.03836696076035866,Not Significant,welch_ttest,4.587095901857263,4.996269968205194,1.4160426020860981,Not Significant
SLCO4C1,SLCO4C1,-0.2962462461876445,0.024127199391769605,0.03853101193561357,Not Significant,welch_ttest,11.424569280916826,11.72081552710447,1.4141895850103061,Not Significant
CLDN5,CLDN5,0.38666971951585793,0.02417661162758629,0.03860620444817304,Not Significant,welch_ttest,9.029495074108546,8.642825354592688,1.4133428937461088,Not Significant
OR8B2,OR8B2,-0.6361005865768052,0.02419480258250471,0.03863153185842913,Not Significant,welch_ttest,2.701769838973539,3.3378704255503444,1.4130580704088296,Not Significant
LINC00520,LINC00520,-0.1834779358194698,0.024253486996201126,0.03872150355291427,Not Significant,welch_ttest,8.670374698314767,8.853852634134237,1.4120477874159145,Not Significant
/USP4,/USP4,-0.3511097669259744,0.02425636316712826,0.038722366773636295,Not Significant,welch_ttest,5.888320702950053,6.2394304698760275,1.412038105771785,Not Significant
BSG,BSG,-0.2778111600335045,0.02425913134663395,0.03872305744942629,Not Significant,welch_ttest,10.570208766323761,10.848019926357265,1.4120303594991706,Not Significant
OPCML,OPCML,-0.6349964877573502,0.024272692200371534,0.038740973881609554,Not Significant,welch_ttest,5.714881756501933,6.349878244259283,1.4118294660615938,Not Significant
HBE1,HBE1,0.5878471761801318,0.02431065384903069,0.038797828551056776,Not Significant,welch_ttest,4.702039588064148,4.114192411884016,1.4111925804543415,Not Significant
ADCY10P1,ADCY10P1,0.23213212434925534,0.024356789568296063,0.038867716173469555,Not Significant,welch_ttest,7.9938730715412465,7.761740947191991,1.4104109773105746,Not Significant
GPATCH8,GPATCH8,0.18775161408086305,0.02436871362982991,0.03888300182682898,Not Significant,welch_ttest,9.563133731908502,9.37538211782764,1.4102402142575108,Not Significant
C3orf56,C3orf56,-0.47394425678955177,0.024386039207737326,0.03890690243112826,Not Significant,welch_ttest,4.514611814443593,4.988556071233145,1.4099733441286177,Not Significant
GJB2,GJB2,-0.43103223292952464,0.02440085963964425,0.03892680196529411,Not Significant,welch_ttest,9.422047941062454,9.853080173991978,1.4097512743161633,Not Significant
STX19,STX19,-0.5344577803152353,0.024485639463555264,0.03905829346793787,Not Significant,welch_ttest,4.186209759689263,4.720667540004499,1.4082867357959472,Not Significant
PLEKHG4B,PLEKHG4B,-0.617577423481591,0.024628248470047943,0.03928199707872967,Not Significant,welch_ttest,4.525452309071068,5.143029732552659,1.4058064409913822,Not Significant
DNAH9,DNAH9,-0.5801893615521276,0.024650755900846616,0.039314114355140144,Not Significant,welch_ttest,5.118056256134404,5.698245617686531,1.4054515034139181,Not Significant
MIR646HG,MIR646HG,-0.2643359696419507,0.024714952518233253,0.039412706814687636,Not Significant,welch_ttest,6.992300116998364,7.256636086640315,1.4043637373162379,Not Significant
/DPPA3P2,/DPPA3P2,-0.5791560784647314,0.02473405048276428,0.03943936882133408,Not Significant,welch_ttest,3.201258433525227,3.7804145119899584,1.4040700440250746,Not Significant
LOC729164,LOC729164,-0.33144343852835867,0.024840474285417066,0.03960525662585008,Not Significant,welch_ttest,5.699241523237055,6.030684961765414,1.4022471683145792,Not Significant
TRIM66,TRIM66,0.20852228107693804,0.024868513427220015,0.03964614929070268,Not Significant,welch_ttest,8.38728204931297,8.178759768236032,1.4017989879935737,Not Significant
PDE4DIP,PDE4DIP,0.41999647709029375,0.024902492074964668,0.039696502125075875,Not Significant,welch_ttest,7.592766771885225,7.1727702947949314,1.401247759602235,Not Significant
/RSPH10B,/RSPH10B,0.23288277293866066,0.024911430290100005,0.03970693272542377,Not Significant,welch_ttest,8.545413548464712,8.312530775526051,1.4011336599487725,Not Significant
LOC101927286,LOC101927286,0.5316950130060176,0.024918412450705085,0.039714243817426734,Not Significant,welch_ttest,4.370700465750571,3.839005452744553,1.4010537022583742,Not Significant
MAPT-AS1,MAPT-AS1,-0.8395867531807157,0.024924996556742792,0.03972091915713144,Not Significant,welch_ttest,5.129537561875092,5.969124315055808,1.4009807103213818,Not Significant
FAM9B,FAM9B,0.6179402150656141,0.02495875091551006,0.03977088805181708,Not Significant,welch_ttest,3.922606668396199,3.3046664533305847,1.4004347114606415,Not Significant
MINK1,MINK1,0.2228155368177056,0.024962819857935685,0.03977354922588638,Not Significant,welch_ttest,10.219758396876212,9.996942860058507,1.400405652653925,Not Significant
TMC5,TMC5,-0.6859788752298659,0.024985936879758298,0.03980655649720309,Not Significant,welch_ttest,4.125423946902784,4.81140282213265,1.4000453898347869,Not Significant
LOC440934,LOC440934,-0.4498847127670009,0.0250097800420501,0.03983931291345558,Not Significant,welch_ttest,6.000664377207566,6.450549089974567,1.3996881602199245,Not Significant
LOC101929645,LOC101929645,0.5932029604254785,0.025011303263942044,0.03983931291345558,Not Significant,welch_ttest,3.822420240932658,3.2292172805071795,1.3996881602199245,Not Significant
ARHGAP5-AS1,ARHGAP5-AS1,-0.17792395439600472,0.025034949951305674,0.03987314795318425,Not Significant,welch_ttest,7.604932330321339,7.782856284717344,1.399319475781585,Not Significant
RAB40AL,RAB40AL,0.2944154730974722,0.025089705615337757,0.039956518980146,Not Significant,welch_ttest,6.454740681604502,6.16032520850703,1.398412354619371,Not Significant
ADCY4,ADCY4,0.26219174334441675,0.025171867519619907,0.04008351550857645,Not Significant,welch_ttest,8.906394177521445,8.644202434177028,1.3970341958478545,Not Significant
LOC101060400,LOC101060400,-0.596188474230309,0.025186256447325705,0.0401025767691021,Not Significant,welch_ttest,5.290009457137115,5.886197931367424,1.3968277211292295,Not Significant
KMT2E-AS1,KMT2E-AS1,0.3661384291276919,0.025211299642023094,0.040138596895020445,Not Significant,welch_ttest,6.8874148990680775,6.521276469940386,1.3964378129995194,Not Significant
/PRAC2,/PRAC2,0.4035140164530455,0.025233815380505224,0.04017058655869195,Not Significant,welch_ttest,5.405809816859137,5.002295800406092,1.3960918267860432,Not Significant
